precision,recall,f1,fpr,balanced_accuracy,n_test,n_attack,n_normal,roc_auc,pr_auc,fold_id,held_out_run,model,threshold_rule,threshold_value,alerts_per_1000,false_alarms_per_1000,misses_per_1000_attacks
0.7319967266775778,0.9125223157357817,0.8123510046543307,0.7949029126213593,0.5588097015572112,5569,3921,1648,0.689953028626044,0.8610106412734672,1,10,Compact MLP,max_f1,0.49617344174658756,877.7159274555576,235.23074160531513,87.47768426421831
0.7827715355805244,0.6396327467482785,0.704,0.4223300970873786,0.6086513248304499,5569,3921,1648,0.689953028626044,0.8610106412734672,1,10,Compact MLP,max_youden_j,0.7324366880565559,575.327706949183,124.97755431854911,360.3672532517215
0.8406104281475202,0.5057383320581484,0.6315286624203822,0.22815533980582525,0.6387914961261616,5569,3921,1648,0.689953028626044,0.8610106412734672,1,10,Compact MLP,constrained_fpr_10pct,0.8114080564179945,423.59490034117437,67.51660980427366,494.26166794185156
0.7112890922959573,0.9787457360272894,0.8238542241855329,0.9438902743142145,0.5174277308565375,5415,3811,1604,0.6973161755804663,0.8600614373990232,2,3,Logistic Regression,fixed_0.5,0.5,968.421052631579,279.5937211449677,21.254263972710575
0.7085606773283161,0.9881920755707163,0.8253342099495946,0.96571072319202,0.5112406761893482,5415,3811,1604,0.6973161755804663,0.8600614373990232,2,3,Logistic Regression,max_f1,0.45862993549712644,981.5327793167128,286.05724838411817,11.807924429283652
0.8358686949559647,0.5478876935187614,0.6619115549215406,0.25561097256857856,0.6461383604750914,5415,3811,1604,0.6973161755804663,0.8600614373990232,2,3,Logistic Regression,max_youden_j,0.7193065794422435,461.3111726685134,75.71560480147738,452.11230648123853
0.8898104265402843,0.39412227761742324,0.5462811420258229,0.11596009975062344,0.6390810889333999,5415,3811,1604,0.6973161755804663,0.8600614373990232,2,3,Logistic Regression,constrained_fpr_10pct,0.7480420222185895,311.7266851338874,34.34903047091413,605.8777223825767
0.7573844419391206,0.881395959065862,0.8146980354111084,0.6708229426433915,0.6052865082112352,5415,3811,1604,0.6750586960831979,0.8160605601010655,2,3,Random Forest,fixed_0.5,0.5,819.0212373037857,198.7072945521699,118.60404093413803
0.7802371541501977,0.7769614274468644,0.7785958453852222,0.5199501246882793,0.6285056513792926,5415,3811,1604,0.6750586960831979,0.8160605601010655,2,3,Random Forest,max_f1,0.62,700.8310249307478,154.01662049861494,223.03857255313568
0.7802371541501977,0.7769614274468644,0.7785958453852222,0.5199501246882793,0.6285056513792926,5415,3811,1604,0.6750586960831979,0.8160605601010655,2,3,Random Forest,max_youden_j,0.62,700.8310249307478,154.01662049861494,223.03857255313568
0.7802371541501977,0.7769614274468644,0.7785958453852222,0.5199501246882793,0.6285056513792926,5415,3811,1604,0.6750586960831979,0.8160605601010655,2,3,Random Forest,constrained_fpr_10pct,0.62,700.8310249307478,154.01662049861494,223.03857255313568
0.7618611047444419,0.8722120178430858,0.8133104966968436,0.6477556109725686,0.6122282034352586,5415,3811,1604,0.7049734951521746,0.862726143888613,2,3,XGBoost,fixed_0.5,0.5,805.724838411819,191.87442289935365,127.7879821569142
0.7676915568570034,0.8255051167672527,0.7955493741307371,0.5935162094763092,0.6159944536454718,5415,3811,1604,0.7049734951521746,0.862726143888613,2,3,XGBoost,max_f1,0.568541944026947,756.786703601108,175.80794090489383,174.4948832327473
0.7724230254350736,0.7570191550774075,0.7646435197455606,0.529925187032419,0.6135469840224943,5415,3811,1604,0.7049734951521746,0.862726143888613,2,3,XGBoost,max_youden_j,0.641348659992218,689.7506925207756,156.97137580794092,242.9808449225925
